Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
FIESTA MART BAKERY,Routine,2/14/2019,95,5334,ROSS,,75204,5334 ROSS AVE,2/1/2019,FY2019,32.8088612,-96.7707297,Restaurant,3.9,602
FIESTA MART BAKERY,Routine,1/2/2019,94,9727,WEBB CHAPEL,,75220,9727 WEBB CHAPEL RD,1/1/2019,FY2019,32.8669061,-96.8660938,Restaurant,5,4
FIESTA SUSHI (INSIDE FIESTA),Routine,12/3/2019,97,3434,ILLINOIS,,75211,3434 W ILLINOIS AVE,12/1/2019,FY2020,32.7188881,-96.8771546,Restaurant,4,431
FIRE BOX,Routine,10/2/2019,92,9918,PLANO,,75238,9918 PLANO RD,10/1/2019,FY2020,32.8836522,-96.6999679,Restaurant,4.5,516
FIRESIDE PIES,Routine,9/20/2019,86,2820,HENDERSON,,75206,2820 N HENDERSON AVE,9/1/2019,FY2019,32.8197453,-96.7839381,Restaurant,4.5,330
FIRESIDE PIES,Routine,3/25/2019,95,7709,INWOOD,,75209,7709 INWOOD RD,3/1/2019,FY2019,32.8498022,-96.8216808,Restaurant,4.5,310
FISH CITY GRILL,Routine,9/5/2019,92,18149,DALLAS,#110,75234,18149 N DALLAS PKWY #110,9/1/2019,FY2019,32.9965207,-96.8306615,Restaurant,4.4,312
FITO'S TACOS DE CABEZA,Routine,1/8/2020,89,2905,DAVIS,,75211,2905 W DAVIS ST,1/1/2020,FY2020,32.7498518,-96.8692568,Restaurant,4.1,1069
FITOS TACOS DE TROMPO,Routine,7/15/2019,80,4412,MAIN,,75226,4412 MAIN ST,7/1/2019,FY2019,32.790709,-96.7676543,Restaurant,4.2,285
FITOS TAQUERIA,Routine,11/20/2019,85,2808,CLARENDON,,75211,2808 W CLARENDON DR,11/1/2019,FY2020,32.734481,-96.8669945,Restaurant,3.8,395
FLAMING CHEESE SAGANAKI GREEK,Routine,4/15/2019,81,9025,FOREST,#101,75243,9025 FOREST LN #101,4/1/2019,FY2019,32.9098431,-96.7481937,Restaurant,4.2,81
FLYING FISH,Routine,10/10/2019,82,1838,IRVING,,75207,1838 IRVING BLVD,10/1/2019,FY2020,32.7940881,-96.8258691,Restaurant,4.4,1145
FLYING FISH,Routine,8/3/2019,86,9600,WHARF,,75019,9600 WHARF RD,8/1/2019,FY2019,32.9374373,-96.9826239,Restaurant,4.2,191
FLYING FISH,Routine,7/11/2019,82,6126,LUTHER,#B,75225,6126 LUTHER LN #B,7/1/2019,FY2019,32.8633895,-96.8053866,Restaurant,4.5,610
FLYING HORSE CAFE,Routine,12/16/2019,89,1401,COMMERCE,#A,75201,1401 COMMERCE ST #A,12/1/2019,FY2020,32.7801656,-96.7990602,Restaurant,4,104
FLYING J,Routine,8/16/2019,80,7425,BONNIE VIEW,,75241,7425 BONNIE VIEW RD,8/1/2019,FY2019,32.6563406,-96.751072,Restaurant,3.5,1167
FLYING SAUCER,Routine,8/15/2019,88,3111,OLYMPUS,#100,75019,3111 OLYMPUS BLVD #100,8/1/2019,FY2019,32.9361848,-96.9836476,Restaurant,4.6,143
FONDITA LA PASADITA,Routine,8/24/2019,81,10788,HARRY HINES,,75220,10788 HARRY HINES BLVD,8/1/2019,FY2019,32.8740701,-96.8825219,Restaurant,3.4,9
FONDITA LA PECOSA,Routine,4/27/2019,80,10788,HARRY HINES,#A-5,75220,10788 HARRY HINES BLVD #A-5,4/1/2019,FY2019,32.8741288,-96.8828494,Restaurant,3.4,9
FOOD MART,Routine,2/13/2019,93,7640,MILITARY,,75227,7640 MILITARY PKWY,2/1/2019,FY2019,32.7703335,-96.6898356,Restaurant,4.2,292
FOOD RITE MARKET - DELI,Routine,6/5/2019,80,2215,MARSALIS,,75216,2215 S MARSALIS AVE,6/1/2019,FY2019,32.7211328,-96.8154149,Restaurant,4.3,10
FOOD TREE SS CAFE,Routine,3/29/2019,93,10945,ESTATE,#110,75238,10945 ESTATE LN #110,3/1/2019,FY2019,32.8818532,-96.6954704,Restaurant,5,1
FOREST DONUT,Routine,3/7/2019,85,7726,FOREST,,75230,7726 FOREST LN,3/1/2019,FY2019,32.909301,-96.773755,Restaurant,5,1
FORESTWOOD GARDEN TEA ROOM F,Routine,7/15/2019,94,5333,FOREST,#F,75234,5333 FOREST LN #F,7/1/2019,FY2019,32.9104,-96.8162678,Restaurant,4.2,20
FORTY FIVE TEN,Routine,3/14/2018,92,4510,MCKINNEY,,75205,4510 MCKINNEY AVE,3/1/2018,FY2018,32.8213077,-96.7879279,Restaurant,4.3,332
FOXY CO,Routine,7/26/2019,88,921,RIVERFRONT,#300,75207,921 N RIVERFRONT BLVD #300,7/1/2019,FY2019,32.7857751,-96.8177678,Restaurant,4.6,82
FREEBIRDS,Routine,7/18/2019,87,5500,GREENVILLE,#209,75206,5500 GREENVILLE AVE #209,7/1/2019,FY2019,32.8521485,-96.7683882,Restaurant,3.8,458
FREENEY'S BBQ,Routine,12/13/2019,76,7822,LOOP 12,,75217,7822 S LOOP 12,12/1/2019,FY2020,32.711749,-96.687628,Restaurant,4.4,60
FRENCH GARDEN - DELI,Routine,1/10/2020,100,8160,WALNUT HILL,117,75231,8160 WALNUT HILL LN 117,1/1/2020,FY2020,32.8813218,-96.7642936,Restaurant,5,2
FRESA LIMON,Routine,11/23/2019,80,10788,HARRY HINES,#B18,75220,10788 HARRY HINES BLVD #B18,11/1/2019,FY2020,32.8740701,-96.8825219,Restaurant,3.4,9
FRESCO DELI,Routine,8/29/2017,100,12900,PRESTON,#113,75230,12900 PRESTON RD #113,8/1/2017,FY2017,32.9233501,-96.8021119,Restaurant,5,1
FRESH II,Routine,11/20/2019,95,700,PEARL,A100,75201,700 N PEARL ST A100,11/1/2019,FY2020,32.7871929,-96.7953451,Restaurant,4.1,40
FRESH II PREP,Routine,11/20/2019,97,700,PEARL,N102,75201,700 N PEARL ST N102,11/1/2019,FY2020,32.7871929,-96.7953451,Restaurant,4.1,40
FRESHI,Routine,1/17/2019,98,1412,MAIN,#C100,75201,1412 MAIN ST #C100,1/1/2019,FY2019,32.780309,-96.7996445,Restaurant,4.4,251
FRESHII,Routine,10/14/2019,94,2414,VICTORY PARK,,75219,2414 VICTORY PARK LN,10/1/2019,FY2020,32.7879479,-96.8091643,Restaurant,4.1,100
FRIDA'S TACOLANDIA,Routine,6/18/2018,87,1150,KIEST,#400A,75224,1150 W KIEST BLVD #400A,6/1/2018,FY2018,32.7050521,-96.8419257,Restaurant,4.4,104
FRIENDLY CHEVROLET,Routine,9/24/2019,86,2754,STEMMONS,,75207,2754 N STEMMONS FRWY,9/1/2019,FY2019,32.8107256,-96.846073,Restaurant,4,8
FRIES RESTAURANT MANAGEMENT,Routine,9/11/2019,96,10120,LAKE JUNE,,75217,10120 LAKE JUNE RD,9/1/2019,FY2019,32.734028,-96.6498783,Restaurant,3,331
FROST BITE,Routine,3/8/2018,90,3607,GREENVILLE,,75206,3607 GREENVILLE AVE,3/1/2018,FY2018,32.8311716,-96.7704034,Restaurant,4.5,1417
FRUITITA'S,Routine,6/17/2019,90,539,JEFFERSON,,75208,539 W JEFFERSON BLVD,6/1/2019,FY2019,32.7433844,-96.8317928,Restaurant,4.1,169
FRUITLANDIA,Routine,11/24/2019,83,10788,HARRY HINES,#G-8,75220,10788 HARRY HINES BLVD #G-8,11/1/2019,FY2020,32.8741288,-96.8828494,Restaurant,3.4,9
FRUTERIA CANO,Routine,2/20/2019,92,110,CARROLL,#111,75226,110 S CARROLL AVE #111,2/1/2019,FY2019,32.7917826,-96.7671639,Restaurant,4.5,472
FRUTERIA CANO,Routine,2/14/2019,93,2447,GUS THOMASSON,,75228,2447 GUS THOMASSON RD,2/1/2019,FY2019,32.83598,-96.6733536,Restaurant,3.6,371
FRUTERIA LAND,Routine,10/17/2019,93,1721,BARNES BRIDGE,,75228,1721 BARNES BRIDGE RD,10/1/2019,FY2020,32.8511198,-96.6789882,Restaurant,5,3
FRY DADDY'S,Routine,12/6/2019,87,10350,SCYENE,#100,75227,10350 SCYENE RD STE #100,12/1/2019,FY2020,32.7619567,-96.6443117,Restaurant,4.8,55
FUDDRUCKERS,Routine,6/14/2019,92,4520,FRANKFORD,#1200,75287,4520 FRANKFORD RD #1200,6/1/2019,FY2019,32.9968941,-96.8310383,Restaurant,4.4,969
FUDDRUCKERS,Routine,7/11/2018,83,5500,GREENVILLE,#505,75206,5500 GREENVILLE AVE #505,7/1/2018,FY2018,32.8521485,-96.7683882,Restaurant,3.8,458
FUENTE DE SODA COCO-LOCO,Routine,6/13/2019,92,9334,RL THORNTON,,75228,9334 E RL THORNTON FRWY,6/1/2019,FY2019,32.7959831,-96.6853653,Restaurant,5,1
FUNK DA FRIED CHICKEN,Routine,8/9/2019,85,9230,SKILLMAN,#100,75243,9230 SKILLMAN ST #100,8/1/2019,FY2019,32.9031477,-96.7136962,Restaurant,3.9,88
FUNK DA FRIED FISH & CHICKEN,Routine,3/25/2019,94,4353,SPRING,,75210,4353 SPRING AVE,3/1/2019,FY2019,32.7739059,-96.743677,Restaurant,3.4,23
FUNNEL CAKE PARADISE,Routine,10/9/2019,96,4333,GANNON,#114,75237,4333 GANNON LN #114,10/1/2019,FY2020,32.656946,-96.8899146,Restaurant,4.2,300
FURRS FAMILY DINING,Routine,9/24/2019,90,6465,SAMUELL,,75228,6465 SAMUELL BLVD,9/1/2019,FY2019,32.7928905,-96.6964371,Restaurant,3.9,1369
FUSION FACTORY,Routine,6/26/2019,84,650,PEARL,#FC4,75201,650 N PEARL ST STE #FC4,6/1/2019,FY2019,32.7872114,-96.7952505,Restaurant,4.1,40
FUZZIWIGS CANDY FACTORY,Routine,10/25/2017,95,8687,CENTRAL,#2116,75225,8687 N CENTRAL EXPW #2116,10/1/2017,FY2018,32.8687682,-96.7692323,Restaurant,2.9,38
FUZZY'S TACO SHOP,Routine,12/16/2019,97,2706,ELM,,75226,2706 ELM ST,12/1/2019,FY2020,32.7843599,-96.7843526,Restaurant,4.1,705
FUZZY'S TACO SHOP,Routine,10/16/2019,81,10910,CENTRAL,#800,75231,10910 N CENTRAL EXPW #800,10/1/2019,FY2020,32.8974769,-96.7680739,Restaurant,4.1,274
FUZZY'S TACO SHOP,Routine,7/10/2019,81,4740,MOCKINGBIRD,#101,75209,4740 W MOCKINGBIRD LN #101,7/1/2019,FY2019,32.8362466,-96.8278417,Restaurant,4.1,704
FUZZY'S TACO SHOP,Routine,5/20/2019,89,6760,ABRAMS,#101,75231,6760 ABRAMS RD #101,5/1/2019,FY2019,32.8671708,-96.7411913,Restaurant,3.9,276
GALLO NERO,Routine,12/18/2019,84,1905,GREENVILLE,,75206,1905 GREENVILLE AVE,12/1/2019,FY2020,32.8136716,-96.7705367,Restaurant,4.6,153
GARIBALDI SPORTSBAR & RESTAURANT,Follow-up,12/15/2019,80,9334,RL THORNTON,U,75228,9334 E RL THORNTON FRWY U,12/1/2019,FY2020,32.7959831,-96.6853653,Restaurant,5,1
GARZA FOODS,Routine,8/21/2018,97,1407,MEDICAL DISTRICT,,75207,1407 MEDICAL DISTRICT DR,8/1/2018,FY2018,32.8075963,-96.8401339,Restaurant,4,1899
GASTON DONUTS,Routine,6/6/2019,80,4837,GASTON,,75246,4837 GASTON AVE,6/1/2019,FY2019,32.8000709,-96.7697889,Restaurant,4.4,38
GATHER,Routine,4/23/2019,94,1601,ELM,#140,75230,1601 ELM ST #140,4/1/2019,FY2019,32.7819269,-96.798179,Restaurant,4.5,271
GATORS,Routine,9/23/2019,89,1714,MARKET,,75202,1714 N MARKET ST,9/1/2019,FY2019,32.7820562,-96.8066628,Restaurant,3.5,1340
GAZEEBO BURGER,Routine,10/23/2018,90,5950,ROYAL,#C,75230,5950 ROYAL LN #C,10/1/2018,FY2019,32.8944324,-96.8052394,Restaurant,4.3,87
GEMMA,Routine,9/11/2019,99,2323,HENDERSON,#109,75206,2323 N HENDERSON AVE #109,9/1/2019,FY2019,32.8141147,-96.7782185,Restaurant,4.7,480
GENGHIS GRILL,Routine,7/25/2019,83,5500,GREENVILLE,#402,75206,5500 GREENVILLE AVE #402,7/1/2019,FY2019,32.8521485,-96.7683882,Restaurant,3.8,458
GIGI'S CUPCAKES,Routine,11/19/2019,91,5450,LOVERS,#130,75209,5450 W LOVERS LN #130,11/1/2019,FY2020,32.850385,-96.8198388,Restaurant,4.7,780
GINGER MAN,Routine,1/19/2017,80,6341,LA VISTA,,75214,6341 LA VISTA DR,1/1/2017,FY2017,32.8128152,-96.7535085,Restaurant,5,26
GINGER THAI COUISINE,Routine,11/5/2019,85,3797,FOREST,#107-,75234,3797 FOREST LN #107-,11/1/2019,FY2020,32.910152,-96.8519728,Restaurant,4,311
GINGHIS DONUTS & LUNCH,Routine,2/26/2019,94,2406,HASKELL,,75024,2406 N HASKELL AVE,2/1/2019,FY2019,32.8047495,-96.7883096,Restaurant,4.2,22
GIOVANNI'S RESTAURANT,Routine,8/15/2019,87,18484,PRESTON,#119,75252,18484 PRESTON RD STE #119,8/1/2019,FY2019,33.0020095,-96.7952854,Restaurant,4.4,242
GLAZED DONUT WORKS,Routine,12/8/2017,91,2644,ELM,,75226,2644 ELM ST,12/1/2017,FY2018,32.7842495,-96.784771,Restaurant,4.1,705
GLEN'S KITCHEN,Routine,8/13/2019,91,3917,CAMP WISDOM,#103,75237,3917 W CAMP WISDOM RD #103,8/1/2019,FY2019,32.6627704,-96.88344,Restaurant,4.9,21
GLORIA'S RESTAURANT,Routine,12/9/2019,86,600,BISHOP,,75208,600 N BISHOP AVE,12/1/2019,FY2020,32.7496511,-96.8275225,Restaurant,4.4,1531
GLORIA'S RESTAURANT,Routine,8/14/2019,90,4140,LEMMON,#102,75219,4140 LEMMON AVE #102,8/1/2019,FY2019,32.8155824,-96.8093479,Restaurant,4.4,525
GLORIAS TAQUERIA,Routine,9/24/2019,93,1310,JIM MILLER,,75217,1310 N JIM MILLER RD,9/1/2019,FY2019,32.7349268,-96.6997172,Restaurant,3.7,3
GO FISH POKE,Routine,12/17/2019,84,6030,LUTHER,#110,75225,6030 LUTHER LN #110,12/1/2019,FY2020,32.8631956,-96.8070479,Restaurant,4.4,1173
GO FISH POKE,Routine,7/23/2019,83,3001,KNOX,#108,75205,3001 KNOX AVE #108,7/1/2019,FY2019,32.8213481,-96.7871751,Restaurant,4.3,1240
GO LOCCO,Routine,1/8/2020,84,2050,WESTMORELAND,#110,75212,2050 N WESTMORELAND RD #110,1/1/2020,FY2020,32.770676,-96.873258,Restaurant,3,2
GO LOCO BURRITOS & TACO,Routine,12/17/2019,84,116,JIM MILLER,,75217,116 N JIM MILLER RD,12/1/2019,FY2020,32.7139061,-96.6994665,Restaurant,4.1,249
GO MART,Routine,7/12/2019,80,8020,POLK,,75232,8020 S POLK ST,7/1/2019,FY2019,32.6491475,-96.8396003,Restaurant,4.3,76
GO-FIT,Routine,7/18/2019,95,2902,BUCKNER,#290,75227,2902 S BUCKNER BLVD #290,7/1/2019,FY2019,32.7612011,-96.6816472,Restaurant,4.4,449
GOJI CAFE,Routine,8/3/2019,81,2330,ROYAL,#900,75229,2330 ROYAL LN #900,8/1/2019,FY2019,32.8951718,-96.9009068,Restaurant,4.6,398
GOLD'S GYM UPTOWN,Routine,11/19/2019,100,2425,MCKINNEY,,75201,2425 MCKINNEY AVE,11/1/2019,FY2020,32.7952348,-96.8027355,Restaurant,4.7,1090
GOLDEN CHICK,Routine,10/7/2019,80,10443,CENTRAL,,75231,10443 N CENTRAL EXPW,10/1/2019,FY2020,32.8895852,-96.7705445,Restaurant,3.6,731
GOLDEN CHICK,Routine,11/27/2017,88,3036,MOCKINGBIRD,,75205,3036 W MOCKINGBIRD LN,11/1/2017,FY2018,32.8318974,-96.8393816,Restaurant,3.5,594
GOLDEN CORRAL,Follow-up,11/14/2019,89,1540,COCKRELL HILL,,75211,1540 N COCKRELL HILL RD,11/1/2019,FY2020,32.7637113,-96.8946328,Restaurant,3.9,2097
GOLDEN CORRAL,Routine,10/17/2019,91,3312,FOREST,,75234,3312 FOREST LN,10/1/2019,FY2020,32.9091263,-96.8691477,Restaurant,3.8,1722
GOLDEN CORRAL,Routine,9/3/2019,88,3502,CAMP WISDOM,,75237,3502 W CAMP WISDOM RD,9/1/2019,FY2019,32.6620978,-96.8772803,Restaurant,3.5,1273
GOLDEN CROWN BBQ - BBQ KITCHEN,Routine,1/6/2020,87,9780,WALNUT,#360T,75243,9780 WALNUT ST #360T,1/1/2020,FY2020,32.9216441,-96.719405,Restaurant,4.3,2106
GOLDEN CROWN BBQ - REGULAR KITCHEN,Routine,1/6/2020,85,9780,WALNUT,#360C,75243,9780 WALNUT ST #360C,1/1/2020,FY2020,32.9216441,-96.719405,Restaurant,4.3,2106
GOLDEN STAR DONUTS,Routine,1/3/2020,96,7632,CAMPBELL,#318,75248,7632 CAMPBELL RD #318,1/1/2020,FY2020,32.977151,-96.7686986,Restaurant,4.2,285
GONZALEZ RESTAURANT,Routine,9/3/2019,90,367,JEFFERSON,,75208,367 W JEFFERSON BLVD,9/1/2019,FY2019,32.7434263,-96.8276108,Restaurant,4.4,1143
GONZALEZ RESTAURANT,Routine,9/17/2019,92,8121,BRUTON,,75217,8121 BRUTON RD,9/1/2019,FY2019,32.7494039,-96.6818352,Restaurant,4.3,1277
GOOD DONUTS,Follow-up,11/14/2018,85,11404,SHILOH,#106,75228,11404 SHILOH RD #106,11/1/2018,FY2019,32.8499653,-96.665232,Restaurant,4.4,27
GOOD FRIEND,Routine,12/27/2019,88,1154,PEAVY,,75218,1154 PEAVY RD,12/1/2019,FY2020,32.8394916,-96.6967128,Restaurant,4.5,551
GOOD LUCK BURGER,Routine,11/13/2019,90,3140,LEDBETTER,,75216,3140 E LEDBETTER DR,11/1/2019,FY2020,32.6968648,-96.7661706,Restaurant,3.9,420
GOOD MORNING DONUT,Routine,1/13/2020,89,3206,DAVIS,#B,75211,3206 W DAVIS ST #B,1/1/2020,FY2020,32.7492639,-96.8731742,Restaurant,3.4,104
GOODLUCK BURGERS & BEER,Routine,9/26/2019,96,3210,LAMAR,,75215,3210 S LAMAR ST,9/1/2019,FY2019,32.7567569,-96.7787817,Restaurant,4.2,197
GORDITAS,Routine,10/23/2019,94,10065,HARRY HINES,,75220,10065 HARRY HINES BLVD,10/1/2019,FY2020,32.859951,-96.8813657,Restaurant,4.2,780
GORDITAS AHUALULCO SLP,Routine,8/29/2019,84,1209,FORT WORTH,#102,75208,1209 FORT WORTH AVE #102,8/1/2019,FY2019,32.7672973,-96.8405751,Restaurant,4.3,236
GORDITAS LA MINA,Routine,12/20/2019,88,11200,HARRY HINES,#E3,75229,11200 HARRY HINES BLVD #E3,12/1/2019,FY2020,32.8893179,-96.887467,Restaurant,3.6,16
GORDITAS LOS COMALES,Routine,1/9/2020,70,13247,MONTFORT,#100,75240,13247 MONTFORT DR #100,1/1/2020,FY2020,32.9287745,-96.8119393,Restaurant,3.8,359
GORDOS TAQUERIA,Routine,12/13/2019,81,2324,ILLINOIS,,75224,2324 W ILLINOIS AVE,12/1/2019,FY2020,32.7200385,-96.8559458,Restaurant,3.9,94
GOURMET CHINA,Routine,11/13/2019,97,9025,FOREST,#102,75243,9025 FOREST LN #102,11/1/2019,FY2020,32.9098431,-96.7481937,Restaurant,4.2,81
GRABBAGREEN,Routine,8/16/2019,80,3417,GASTON,#120,75246,3417 GASTON AVE #120,8/1/2019,FY2019,32.7903447,-96.7813167,Restaurant,4.3,160
GRACIELA BAKERY,Routine,4/9/2019,80,112,CARROLL,,75226,112 S CARROLL AVE,4/1/2019,FY2019,32.7917275,-96.7670663,Restaurant,4.5,472
GRAM'S DONUTS,Routine,5/30/2019,92,2555,INWOOD,#137,75235,2555 INWOOD RD #137,5/1/2019,FY2019,32.8223726,-96.8360285,Restaurant,4.5,54
GRAND CHINA,Routine,9/12/2019,85,4018,ROSS,,75204,4018 ROSS AVE,9/1/2019,FY2019,32.7991444,-96.7840407,Restaurant,3.6,546
GRAND CHINA SUPER BUFFET,Routine,3/1/2018,84,4351,DALLAS FT WORTH,#500,75211,4351 DALLAS FT WORTH TPKE #500,3/1/2018,FY2018,32.768564,-96.8980221,Restaurant,3.6,549
GRAND LUX CAFE,Routine,8/13/2019,96,13420,DALLAS,,75240,13420 DALLAS PKWY,8/1/2019,FY2019,32.930909,-96.8202009,Restaurant,4.4,2052
GRANDMAS' BAKERY,Routine,11/21/2018,93,17977,PRESTON,#B,75240,17977 PRESTON RD #B,11/1/2018,FY2019,32.9971557,-96.798973,Restaurant,3.8,432
GRANGE HALL,Routine,8/27/2019,92,4445,TRAVIS,,75205,4445 TRAVIS ST,8/1/2019,FY2019,32.8220574,-96.7915468,Restaurant,4.4,491
GRASSROOTS KITCHEN,Routine,12/27/2019,80,2109,EDGEFIELD,,75224,2109 S EDGEFIELD,12/1/2019,FY2020,32.7249348,-96.8448781,Restaurant,4.8,124
GREAT AMERICAN COOKIES,Routine,2/13/2019,100,8687,CENTRAL,#2364,75231,8687 N CENTRAL EXPW #2364,2/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
GREAT AMERICAN HERO,Routine,1/30/2019,96,4001,LEMMON,,75219,4001 LEMMON AVE,1/1/2019,FY2019,32.8136091,-96.8081587,Restaurant,3.9,1070
GREAT OUTDOORS SUB SHOP,Routine,12/16/2019,96,4043,TRINITY MILLS,#109,75287,4043 TRINITY MILLS RD #109,12/1/2019,FY2020,32.9877251,-96.8433495,Restaurant,2.3,4
GREAT OUTDOORS SUB SHOP,Routine,2/28/2019,83,6918,GREENVILLE,,75231,6918 GREENVILLE AVE,2/1/2019,FY2019,32.8720999,-96.7638884,Restaurant,4.4,248
GREAT WRAPS GRILL,Routine,8/15/2018,93,13350,DALLAS,#3690,75240,13350 DALLAS PKWY #3690,8/1/2018,FY2018,32.9301365,-96.8199016,Restaurant,3.4,48
GREEK ISLES OF DALLAS,Routine,6/10/2019,86,5934,ROYAL,#120,75230,5934 ROYAL LN #120,6/1/2019,FY2019,32.8944334,-96.8056534,Restaurant,4.3,87
GREEN BAR,Routine,5/21/2019,80,6105,GREENVILLE,,75206,6105 GREENVILLE AVE,5/1/2019,FY2019,32.8597378,-96.7685235,Restaurant,4,771
GREEN PAPAYA,Routine,12/10/2019,91,3211,OAK LAWN,#B,75219,3211 OAK LAWN AVE #B,12/1/2019,FY2020,32.810312,-96.8083284,Restaurant,4.4,276
GREENHOUSE MARKET,Routine,4/18/2018,89,8687,CENTRAL,#2276,75231,8687 N CENTRAL EXPW #2276,4/1/2018,FY2018,32.8687682,-96.7692323,Restaurant,2.9,38
GREENVILLE AVENUE PIZZA COMPANY,Routine,8/29/2019,92,1145,PEAVY,,75218,1145 PEAVY RD,8/1/2019,FY2019,32.8393021,-96.6975757,Restaurant,4.5,242
GRIFFS OF DALLAS,Routine,9/11/2019,96,1150,BUCKNER,,75217,1150 S BUCKNER BLVD,9/1/2019,FY2019,32.7325149,-96.6823783,Restaurant,4.4,1782
GROCERY,Routine,5/24/2018,100,8014,HARRY HINES,#A,75235,8014 HARRY HINES BLVD #A,5/1/2018,FY2018,32.8337608,-96.8604331,Restaurant,5,5
GRUB BURGER BAR & GRILL,Routine,7/17/2019,96,4925,GREENVILLE,#150,75206,4925 GREENVILLE AVE #150,7/1/2019,FY2019,32.8472665,-96.7710585,Restaurant,5,1
GUI,Routine,1/15/2019,87,2719,MCKINNEY,,75204,2719 MCKINNEY AVE,1/1/2019,FY2019,32.798485,-96.801462,Restaurant,4.3,686
GUZMAN'SS,Routine,9/23/2019,95,2475,COCKRELL HILL,#200,75211,2475 S COCKRELL HILL RD STE #200,9/1/2019,FY2019,32.7189886,-96.8921148,Restaurant,4.5,49
GYUNGBOK GOONG,Routine,8/2/2019,80,2254,ROYAL,#100,75229,2254 ROYAL LN #100,8/1/2019,FY2019,32.8950127,-96.902518,Restaurant,4.6,471
H J BCF HOUSE,Follow-up,10/31/2019,80,6205,RL THORNTON,,75232,6205 S RL THORNTON FRWY,10/1/2019,FY2020,32.6723875,-96.8229396,Restaurant,4.1,533
H K BAKERY,Routine,1/6/2020,90,9780,WALNUT,#360A,75243,9780 WALNUT ST #360A,1/1/2020,FY2020,32.9216441,-96.719405,Restaurant,4.3,2106
HAJAR CONVENIENCE,Routine,10/16/2018,90,2475,COCKRELL HILL,#100,75211,2475 S COCKRELL HILL RD STE #100,10/1/2018,FY2019,32.7189886,-96.8921148,Restaurant,4.5,49
HALAL GUYS,Routine,7/29/2019,96,5444,LEMMON,,75209,5444 LEMMON AVE,7/1/2019,FY2019,32.8279848,-96.823639,Restaurant,4.2,1413
HALL'S HONEY FRIED CHICKEN & BBQ,Follow-up,9/24/2019,88,4845,LANCASTER,,75216,4845 S LANCASTER RD,9/1/2019,FY2019,32.6889412,-96.7912939,Restaurant,4.2,825
HALLS CHICKEN SHACK,Routine,11/6/2019,93,2327,BUCKNER,,75227,2327 S BUCKNER BLVD,11/1/2019,FY2020,32.753321,-96.6832973,Restaurant,4,191
HAN BAT SHULLUNG TANG,Routine,7/2/2019,81,2257,ROYAL,#101,75229,2257 ROYAL LN #101,7/1/2019,FY2019,32.8959794,-96.9025139,Restaurant,4.1,404
HANMIRI,Routine,7/1/2019,90,2216,ROYAL,#119,75229,2216 ROYAL LN #119,7/1/2019,FY2019,32.8950597,-96.9040654,Restaurant,4.5,142
HAPPY DAY,Routine,8/2/2019,98,2560,ROYAL,#101,75229,2560 ROYAL LN #101,8/1/2019,FY2019,32.895487,-96.8931626,Restaurant,4.3,1221
HAPPY DOG'S,Routine,11/24/2019,80,10788,HARRY HINES,#H1,75220,10788 HARRY HINES BLVD #H1,11/1/2019,FY2020,32.8740701,-96.8825219,Restaurant,3.4,9
HAPPY DOG'S,Routine,11/24/2019,87,10788,HARRY HINES,#H16,75220,10788 HARRY HINES BLVD #H16,11/1/2019,FY2020,32.8740701,-96.8825219,Restaurant,3.4,9
HAPPY EATS,Routine,9/25/2019,93,612,SCHOOLDELL,,75211,612 SCHOOLDELL DR,9/1/2019,FY2019,32.7397752,-96.8737293,Restaurant,4.9,56
HAPPY FISH DE DALLAS,Routine,12/8/2018,83,10819,COMPOSITE,,75220,10819 COMPOSITE DR,12/1/2018,FY2019,32.8764138,-96.8964781,Restaurant,4,38
HARD ROCK CAFE,Routine,5/31/2019,93,2211,HOUSTON,,75202,2211 N HOUSTON ST,5/1/2019,FY2019,32.7848758,-96.8092735,Restaurant,3.9,959
HARDEMAN'S BBQ & CATERING,Routine,12/4/2019,86,618,WESTMORELAND,,75211,618 S WESTMORELAND RD,12/1/2019,FY2020,32.739377,-96.8737712,Restaurant,4.3,132
HARDEMANS BAR-B-QUE& CATERING,Routine,6/20/2019,87,6931,SCYENE,,75227,6931 SCYENE RD,6/1/2019,FY2019,32.763903,-96.701595,Restaurant,4.1,194
HARRIS HOUSE OF HEROES,Routine,12/26/2019,96,3403,MCKINNEY,,75204,3403 MCKINNEY AVE,12/1/2019,FY2020,32.8052858,-96.7990374,Restaurant,4.3,12
HARVEY B' S,Routine,2/20/2019,82,4506,COLUMBIA,#100,75226,4506 COLUMBIA AVE #100,2/1/2019,FY2019,32.7916619,-96.7670826,Restaurant,4.5,472
HARVEY'S,Routine,10/4/2017,89,12835,PRESTON,#306,75230,12835 PRESTON RD #306,10/1/2017,FY2018,32.9240625,-96.805524,Restaurant,3.9,317
HAT CREEK BURGER,Routine,7/15/2019,90,8185,WALNUT HILL,#1400,75231,8185 WALNUT HILL LN #1400,7/1/2019,FY2019,32.8824416,-96.7654913,Restaurant,4.6,109
